,BTC/USDT,ETH/USDT,XRP/USDT,LTC/USDT,LINK/USDT,DOGE/USDT,TRX/USDT,BCH/USDT,XMR/USDT,EOS/USDT
133,"(0, 1, 0)","(2, 1, 2)","(2, 1, 0)","(2, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(1, 1, 0)","(0, 1, 0)"
134,"(0, 1, 0)","(2, 1, 2)","(2, 1, 0)","(2, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(1, 1, 0)","(1, 1, 0)"
135,"(0, 1, 0)","(2, 1, 2)","(2, 1, 0)","(2, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(1, 1, 0)","(1, 1, 0)"
136,"(0, 1, 0)","(0, 1, 0)","(3, 1, 1)","(3, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(1, 1, 0)","(1, 1, 0)"
137,"(0, 1, 0)","(2, 1, 2)","(3, 1, 1)","(3, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(1, 1, 0)","(1, 1, 0)"
138,"(0, 1, 0)","(2, 1, 2)","(2, 1, 2)","(2, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(1, 1, 0)","(1, 1, 0)"
139,"(0, 1, 0)","(2, 1, 2)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(1, 1, 0)","(0, 1, 0)"
140,"(0, 1, 0)","(2, 1, 2)","(2, 1, 2)","(2, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(1, 1, 0)","(0, 1, 0)"
141,"(0, 1, 0)","(2, 1, 2)","(2, 1, 2)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(1, 1, 0)","(0, 1, 0)"
142,"(0, 1, 0)","(1, 1, 0)","(2, 1, 2)","(1, 1, 0)","(0, 1, 0)","(2, 1, 0)","(0, 1, 0)","(1, 1, 0)","(1, 1, 0)","(0, 1, 0)"
143,"(0, 1, 0)","(2, 1, 2)","(2, 1, 2)","(2, 1, 0)","(0, 1, 0)","(0, 1, 2)","(0, 1, 0)","(1, 1, 0)","(1, 1, 0)","(0, 1, 0)"
144,"(0, 1, 0)","(2, 1, 2)","(2, 1, 2)","(2, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(1, 1, 0)","(1, 1, 0)","(0, 1, 0)"
145,"(0, 1, 0)","(2, 1, 2)","(2, 1, 2)","(2, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)"
146,"(0, 1, 0)","(2, 1, 2)","(2, 1, 2)","(1, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)"
147,"(0, 1, 0)","(2, 1, 2)","(3, 1, 1)","(1, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)"
148,"(0, 1, 0)","(2, 1, 2)","(2, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(2, 1, 0)","(1, 1, 0)","(0, 1, 0)"
149,"(0, 1, 0)","(2, 1, 2)","(2, 1, 0)","(2, 1, 0)","(0, 1, 0)","(2, 0, 0)","(0, 1, 0)","(2, 1, 2)","(1, 1, 0)","(0, 1, 0)"
150,"(0, 1, 0)","(2, 1, 2)","(2, 1, 0)","(2, 1, 0)","(0, 1, 0)","(2, 0, 0)","(1, 1, 0)","(2, 1, 2)","(1, 1, 0)","(0, 1, 0)"
151,"(0, 1, 0)","(2, 1, 2)","(2, 1, 0)","(2, 1, 0)","(0, 1, 0)","(2, 0, 0)","(0, 1, 0)","(2, 1, 2)","(1, 1, 0)","(1, 1, 3)"
152,"(0, 1, 0)","(2, 1, 2)","(2, 1, 0)","(2, 1, 0)","(0, 1, 0)","(2, 0, 0)","(0, 1, 0)","(2, 1, 2)","(1, 1, 0)","(0, 1, 0)"
153,"(1, 0, 2)","(2, 1, 2)","(2, 1, 0)","(1, 1, 0)","(0, 1, 0)","(2, 0, 0)","(0, 1, 0)","(2, 1, 0)","(1, 1, 0)","(0, 1, 0)"
154,"(1, 0, 2)","(2, 1, 2)","(2, 1, 0)","(1, 1, 0)","(1, 0, 0)","(2, 0, 0)","(0, 1, 0)","(2, 1, 0)","(1, 1, 0)","(0, 1, 0)"
155,"(1, 0, 2)","(0, 1, 0)","(2, 1, 0)","(1, 1, 0)","(1, 0, 0)","(2, 0, 0)","(0, 1, 0)","(2, 1, 0)","(1, 1, 0)","(0, 1, 0)"
156,"(1, 0, 2)","(0, 1, 0)","(2, 1, 0)","(1, 1, 0)","(1, 0, 0)","(2, 0, 0)","(0, 1, 0)","(2, 1, 0)","(0, 1, 0)","(0, 1, 0)"
157,"(1, 0, 2)","(2, 1, 2)","(2, 1, 0)","(1, 1, 0)","(1, 0, 0)","(2, 0, 0)","(0, 1, 0)","(2, 1, 0)","(0, 1, 0)","(0, 1, 0)"
158,"(1, 0, 2)","(2, 1, 2)","(2, 1, 0)","(2, 1, 0)","(1, 0, 0)","(2, 0, 0)","(1, 1, 0)","(2, 1, 0)","(0, 1, 0)","(0, 1, 2)"
159,"(1, 0, 2)","(2, 1, 2)","(2, 1, 0)","(1, 1, 0)","(2, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 0)","(0, 1, 0)","(1, 1, 3)"
160,"(1, 0, 2)","(2, 1, 2)","(2, 1, 0)","(1, 1, 0)","(2, 0, 0)","(0, 1, 0)","(2, 1, 0)","(3, 1, 2)","(1, 1, 0)","(0, 1, 2)"
161,"(1, 0, 2)","(2, 1, 2)","(2, 1, 0)","(1, 1, 0)","(2, 0, 0)","(0, 1, 0)","(2, 1, 0)","(2, 1, 0)","(1, 1, 0)","(2, 1, 2)"
162,"(1, 0, 2)","(2, 1, 2)","(0, 1, 2)","(1, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(3, 1, 2)","(1, 1, 0)","(3, 1, 2)"
163,"(1, 0, 2)","(2, 1, 2)","(0, 1, 2)","(1, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(3, 1, 2)"
164,"(1, 0, 2)","(2, 1, 2)","(0, 1, 2)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(3, 1, 2)","(0, 1, 0)","(0, 1, 2)"
165,"(1, 0, 2)","(2, 1, 2)","(0, 1, 2)","(2, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(3, 1, 2)"
166,"(1, 0, 2)","(2, 1, 2)","(0, 1, 2)","(2, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 3)"
167,"(1, 0, 2)","(2, 1, 2)","(0, 1, 2)","(2, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(3, 1, 2)"
168,"(1, 0, 2)","(2, 1, 2)","(0, 1, 2)","(2, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 3)"
169,"(1, 0, 2)","(2, 1, 2)","(0, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(3, 1, 2)"
170,"(1, 0, 2)","(2, 1, 2)","(0, 1, 2)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(3, 1, 2)"
171,"(1, 0, 2)","(2, 1, 2)","(0, 1, 2)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(3, 1, 2)"
172,"(1, 0, 2)","(2, 1, 2)","(0, 1, 2)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(3, 1, 2)"
173,"(1, 0, 2)","(2, 1, 2)","(0, 1, 2)","(1, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)"
174,"(1, 0, 0)","(2, 1, 2)","(0, 1, 2)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)"
175,"(1, 0, 2)","(2, 1, 2)","(0, 1, 2)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)"
176,"(1, 0, 2)","(2, 1, 2)","(0, 1, 2)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)"
177,"(1, 0, 2)","(2, 1, 2)","(0, 1, 2)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 2)"
178,"(1, 0, 2)","(2, 1, 2)","(0, 1, 2)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 2)"
179,"(1, 0, 0)","(2, 1, 2)","(0, 1, 2)","(1, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
180,"(1, 0, 0)","(2, 1, 2)","(0, 1, 2)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
181,"(1, 0, 2)","(3, 1, 3)","(0, 1, 2)","(2, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
182,"(1, 0, 0)","(4, 1, 2)","(0, 1, 2)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
183,"(1, 0, 2)","(2, 1, 2)","(0, 1, 2)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(3, 1, 2)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)"
184,"(1, 0, 0)","(2, 1, 2)","(2, 1, 2)","(1, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
185,"(1, 0, 2)","(2, 1, 2)","(2, 1, 2)","(1, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
186,"(1, 0, 2)","(3, 1, 3)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
187,"(1, 0, 0)","(2, 1, 2)","(2, 1, 2)","(1, 1, 0)","(0, 1, 0)","(1, 1, 0)","(3, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
188,"(1, 0, 0)","(4, 1, 3)","(2, 1, 2)","(1, 1, 0)","(0, 1, 0)","(1, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
189,"(1, 0, 0)","(2, 1, 2)","(1, 0, 2)","(1, 1, 0)","(0, 1, 0)","(1, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
190,"(1, 0, 0)","(2, 1, 2)","(1, 0, 2)","(1, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
191,"(1, 0, 0)","(2, 1, 2)","(1, 0, 2)","(1, 1, 0)","(0, 1, 0)","(1, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
192,"(1, 0, 0)","(2, 1, 2)","(1, 0, 2)","(1, 1, 0)","(0, 1, 0)","(1, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
193,"(1, 0, 0)","(2, 1, 2)","(1, 0, 2)","(1, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
194,"(1, 0, 0)","(2, 1, 2)","(1, 0, 2)","(1, 1, 0)","(0, 1, 0)","(1, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
195,"(1, 0, 0)","(2, 1, 2)","(1, 0, 2)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
196,"(1, 0, 0)","(2, 1, 2)","(1, 0, 2)","(0, 1, 0)","(0, 1, 1)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
197,"(1, 0, 0)","(2, 1, 2)","(1, 0, 2)","(0, 1, 0)","(1, 1, 2)","(1, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
198,"(1, 0, 0)","(2, 1, 2)","(1, 0, 2)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
199,"(1, 0, 2)","(2, 1, 2)","(1, 0, 2)","(0, 1, 0)","(0, 1, 1)","(1, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
200,"(1, 0, 0)","(2, 1, 2)","(1, 0, 2)","(0, 1, 0)","(0, 1, 1)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
201,"(1, 0, 0)","(2, 1, 2)","(1, 0, 2)","(0, 1, 0)","(0, 1, 1)","(1, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
202,"(0, 1, 0)","(2, 1, 2)","(1, 0, 2)","(0, 1, 0)","(0, 1, 1)","(1, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
203,"(0, 1, 0)","(2, 1, 2)","(1, 0, 2)","(0, 1, 0)","(0, 1, 1)","(1, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
204,"(0, 1, 0)","(2, 1, 2)","(1, 0, 2)","(0, 1, 0)","(0, 1, 1)","(1, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
205,"(0, 1, 0)","(2, 1, 2)","(1, 0, 2)","(0, 1, 0)","(0, 1, 1)","(1, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
206,"(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(1, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
207,"(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(1, 1, 0)","(2, 1, 2)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)"
208,"(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(1, 1, 0)","(2, 1, 2)","(0, 1, 0)","(1, 0, 0)","(2, 1, 2)"
209,"(0, 1, 0)","(2, 1, 3)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(1, 1, 0)","(2, 1, 2)","(0, 1, 0)","(1, 0, 0)","(3, 1, 2)"
210,"(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(1, 1, 0)","(2, 1, 2)","(0, 1, 0)","(1, 0, 0)","(3, 1, 2)"
211,"(0, 1, 0)","(2, 1, 3)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(1, 1, 0)","(2, 1, 2)","(0, 1, 0)","(1, 0, 0)","(2, 1, 2)"
212,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(1, 1, 0)","(2, 1, 3)","(0, 1, 0)","(1, 0, 0)","(2, 1, 2)"
213,"(0, 1, 0)","(2, 1, 3)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(1, 1, 0)","(2, 1, 3)","(0, 1, 0)","(1, 0, 0)","(2, 1, 2)"
214,"(0, 1, 0)","(2, 1, 3)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(1, 1, 0)","(2, 1, 2)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)"
215,"(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(0, 1, 1)","(2, 1, 2)","(0, 1, 0)","(1, 0, 0)","(2, 1, 2)"
216,"(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(1, 1, 0)","(0, 1, 1)","(0, 1, 1)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(2, 1, 2)"
217,"(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(1, 1, 0)","(0, 1, 1)","(0, 1, 1)","(2, 1, 3)","(0, 1, 0)","(1, 0, 0)","(2, 1, 2)"
218,"(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(1, 1, 0)","(0, 1, 1)","(0, 1, 1)","(2, 1, 3)","(0, 1, 0)","(1, 0, 0)","(2, 1, 2)"
219,"(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(0, 1, 1)","(2, 1, 3)","(0, 1, 2)","(1, 0, 0)","(2, 1, 2)"
220,"(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(0, 1, 1)","(2, 1, 3)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)"
221,"(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(0, 1, 1)","(2, 1, 3)","(0, 1, 0)","(1, 0, 0)","(2, 1, 2)"
222,"(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(0, 1, 1)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(2, 1, 2)"
223,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(1, 1, 0)","(2, 1, 3)","(0, 1, 0)","(1, 0, 0)","(2, 1, 2)"
224,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(0, 1, 1)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(2, 1, 2)"
225,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(0, 1, 1)","(2, 1, 3)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)"
226,"(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(0, 1, 1)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)"
227,"(1, 1, 1)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(2, 1, 2)"
228,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(0, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)"
229,"(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 1)","(1, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)"
230,"(2, 1, 1)","(2, 1, 2)","(0, 1, 0)","(1, 1, 0)","(0, 1, 1)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)"
231,"(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(0, 1, 1)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
232,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(2, 1, 3)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)"
233,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(0, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)"
234,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(0, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)"
235,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(0, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)"
236,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(0, 1, 1)","(2, 1, 3)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)"
237,"(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(1, 1, 0)","(0, 1, 1)","(0, 2, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)"
238,"(0, 2, 1)","(2, 1, 2)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 2, 2)","(2, 1, 3)","(0, 1, 0)","(4, 2, 1)","(3, 2, 3)"
239,"(0, 2, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 2, 2)","(2, 1, 3)","(0, 1, 0)","(3, 2, 1)","(0, 2, 1)"
240,"(2, 2, 1)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 2, 2)","(2, 1, 3)","(0, 2, 1)","(4, 2, 1)","(2, 2, 1)"
241,"(2, 2, 3)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 2, 2)","(3, 1, 2)","(0, 2, 1)","(2, 2, 2)","(2, 2, 1)"
242,"(3, 2, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 2, 2)","(0, 1, 0)","(0, 1, 0)","(3, 2, 2)","(4, 2, 1)"
243,"(2, 2, 1)","(3, 1, 2)","(0, 1, 0)","(4, 2, 1)","(0, 1, 0)","(0, 2, 2)","(2, 1, 2)","(4, 2, 1)","(3, 2, 2)","(3, 2, 1)"
244,"(3, 2, 1)","(0, 1, 0)","(0, 1, 0)","(3, 2, 1)","(0, 1, 0)","(0, 2, 2)","(0, 1, 0)","(3, 2, 1)","(0, 2, 1)","(4, 2, 1)"
245,"(2, 2, 1)","(2, 1, 2)","(0, 1, 0)","(4, 2, 1)","(0, 1, 0)","(0, 2, 2)","(0, 1, 0)","(0, 2, 1)","(4, 2, 2)","(4, 2, 3)"
246,"(3, 2, 1)","(0, 1, 0)","(0, 1, 0)","(1, 2, 1)","(0, 1, 0)","(0, 2, 2)","(0, 1, 0)","(3, 2, 1)","(3, 2, 2)","(0, 2, 1)"
247,"(2, 2, 2)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 2, 2)","(0, 1, 0)","(0, 2, 1)","(2, 2, 2)","(3, 2, 1)"
248,"(3, 2, 2)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 2, 2)","(0, 1, 0)","(1, 2, 2)","(0, 2, 1)","(4, 2, 1)"
249,"(2, 2, 2)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(1, 0, 0)","(0, 2, 2)","(0, 1, 0)","(1, 2, 2)","(4, 2, 2)","(4, 2, 1)"
250,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(1, 0, 0)","(0, 2, 2)","(0, 1, 0)","(1, 2, 2)","(0, 2, 1)","(0, 1, 0)"
251,"(0, 1, 0)","(0, 1, 0)","(1, 0, 2)","(0, 1, 0)","(1, 0, 0)","(0, 1, 1)","(0, 1, 0)","(1, 1, 2)","(2, 2, 2)","(0, 1, 0)"
252,"(0, 1, 0)","(0, 1, 0)","(1, 0, 2)","(0, 1, 0)","(1, 0, 0)","(0, 1, 1)","(0, 1, 0)","(1, 1, 0)","(2, 2, 2)","(0, 1, 0)"
253,"(0, 1, 0)","(2, 1, 2)","(2, 0, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 1)","(0, 1, 0)","(3, 1, 1)","(0, 1, 0)","(0, 1, 0)"
254,"(0, 1, 0)","(0, 1, 0)","(1, 0, 2)","(2, 1, 2)","(1, 0, 0)","(0, 1, 1)","(0, 1, 0)","(1, 1, 1)","(0, 1, 0)","(0, 1, 0)"
255,"(0, 1, 0)","(0, 1, 0)","(1, 0, 2)","(0, 1, 0)","(1, 0, 0)","(0, 1, 1)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)"
256,"(0, 1, 0)","(0, 1, 0)","(1, 0, 2)","(2, 1, 2)","(1, 0, 0)","(0, 1, 1)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)"
257,"(0, 1, 0)","(2, 1, 2)","(1, 0, 2)","(2, 1, 2)","(1, 0, 0)","(0, 1, 1)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)"
258,"(0, 1, 0)","(2, 1, 2)","(1, 0, 2)","(2, 1, 2)","(1, 0, 0)","(0, 1, 1)","(0, 1, 0)","(3, 1, 1)","(0, 1, 0)","(0, 1, 0)"
259,"(0, 1, 0)","(0, 1, 0)","(1, 0, 2)","(0, 1, 0)","(1, 0, 0)","(0, 1, 1)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)"
260,"(0, 1, 0)","(0, 1, 0)","(1, 0, 2)","(2, 1, 2)","(1, 0, 0)","(2, 1, 2)","(0, 1, 0)","(1, 1, 1)","(0, 1, 0)","(0, 1, 0)"
261,"(0, 1, 0)","(0, 1, 0)","(1, 0, 2)","(0, 1, 0)","(1, 0, 0)","(2, 1, 2)","(0, 1, 0)","(1, 1, 1)","(0, 1, 0)","(0, 1, 0)"
262,"(0, 1, 0)","(0, 1, 0)","(1, 0, 2)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 0)","(0, 1, 0)","(0, 1, 0)"
263,"(0, 1, 0)","(0, 1, 0)","(1, 0, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 1)","(0, 1, 0)","(0, 1, 0)"
264,"(0, 1, 0)","(0, 1, 0)","(1, 0, 2)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 1)","(0, 1, 0)","(0, 1, 0)"
265,"(0, 1, 0)","(0, 1, 0)","(1, 0, 2)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(2, 1, 0)","(0, 1, 0)","(0, 1, 0)"
