,BTC/USDT,ETH/USDT,XRP/USDT,LTC/USDT,LINK/USDT,DOGE/USDT,TRX/USDT,BCH/USDT,XMR/USDT,EOS/USDT
798,"(1, 0, 0)","(1, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(3, 0, 2)","(1, 1, 1)","(1, 0, 1)","(1, 0, 0)"
799,"(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 1)","(1, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 1, 1)","(2, 0, 0)","(1, 0, 0)"
800,"(1, 0, 0)","(0, 1, 0)","(1, 1, 0)","(1, 0, 0)","(1, 1, 1)","(1, 0, 0)","(1, 0, 1)","(1, 0, 3)","(1, 0, 0)","(1, 0, 0)"
801,"(1, 0, 0)","(0, 1, 0)","(1, 1, 0)","(1, 0, 3)","(1, 0, 0)","(1, 0, 0)","(0, 1, 1)","(0, 1, 1)","(4, 0, 2)","(0, 1, 3)"
802,"(1, 0, 0)","(0, 1, 0)","(1, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 1, 1)","(2, 1, 1)","(1, 0, 0)","(0, 1, 0)","(0, 1, 2)"
803,"(1, 0, 0)","(3, 2, 1)","(1, 1, 0)","(1, 0, 0)","(1, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)"
804,"(1, 0, 0)","(3, 2, 1)","(1, 1, 0)","(1, 0, 2)","(0, 1, 1)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 1, 1)","(1, 0, 1)"
805,"(1, 0, 0)","(0, 2, 4)","(1, 0, 0)","(0, 1, 0)","(2, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)","(1, 0, 0)"
806,"(1, 0, 0)","(0, 1, 0)","(2, 0, 0)","(1, 0, 0)","(2, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 2)","(1, 0, 0)","(1, 0, 0)"
807,"(1, 0, 0)","(1, 1, 0)","(2, 0, 2)","(1, 1, 0)","(0, 1, 1)","(1, 0, 0)","(2, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)"
808,"(1, 0, 0)","(2, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 2, 2)","(0, 1, 2)","(2, 0, 0)","(2, 0, 0)","(1, 0, 0)","(2, 0, 1)"
809,"(1, 0, 0)","(1, 1, 0)","(1, 0, 0)","(0, 1, 1)","(1, 0, 0)","(3, 0, 1)","(1, 0, 0)","(1, 0, 0)","(2, 0, 0)","(1, 0, 0)"
810,"(0, 1, 0)","(1, 0, 0)","(2, 0, 2)","(1, 0, 0)","(2, 0, 2)","(1, 1, 0)","(0, 0, 2)","(1, 0, 0)","(0, 1, 0)","(2, 0, 0)"
811,"(0, 1, 0)","(1, 1, 0)","(2, 0, 2)","(1, 0, 0)","(1, 1, 0)","(0, 0, 2)","(1, 0, 0)","(1, 1, 1)","(1, 0, 0)","(2, 0, 0)"
812,"(0, 1, 1)","(1, 0, 0)","(1, 0, 2)","(2, 0, 2)","(1, 0, 1)","(1, 0, 0)","(2, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
813,"(2, 0, 0)","(1, 0, 0)","(0, 1, 1)","(0, 1, 0)","(3, 0, 1)","(1, 0, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
814,"(2, 0, 0)","(1, 0, 0)","(0, 1, 1)","(0, 1, 0)","(2, 0, 0)","(0, 1, 0)","(2, 0, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
815,"(2, 0, 0)","(1, 0, 0)","(1, 1, 1)","(3, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 1, 0)","(1, 0, 0)","(1, 1, 1)"
816,"(2, 0, 0)","(1, 1, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)","(2, 0, 0)","(1, 0, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
817,"(0, 1, 0)","(1, 0, 1)","(0, 1, 2)","(1, 0, 2)","(2, 0, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 0)","(1, 0, 0)"
818,"(0, 1, 0)","(1, 1, 0)","(1, 0, 0)","(0, 0, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 2)","(2, 0, 0)","(1, 1, 1)","(1, 0, 0)"
819,"(3, 2, 1)","(1, 0, 1)","(1, 0, 0)","(1, 0, 2)","(0, 1, 1)","(1, 1, 0)","(0, 0, 4)","(1, 0, 1)","(3, 0, 0)","(2, 0, 0)"
820,"(3, 1, 2)","(0, 1, 0)","(1, 0, 0)","(1, 0, 1)","(2, 0, 2)","(2, 0, 2)","(2, 0, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 1)"
821,"(0, 2, 2)","(1, 0, 0)","(0, 1, 0)","(3, 0, 1)","(0, 0, 2)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)","(1, 0, 1)"
822,"(0, 2, 2)","(2, 0, 3)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(0, 0, 2)","(0, 1, 0)","(1, 0, 0)","(1, 0, 1)","(1, 0, 1)"
823,"(3, 2, 3)","(2, 0, 2)","(1, 0, 0)","(1, 0, 0)","(0, 0, 2)","(0, 1, 0)","(0, 1, 0)","(2, 0, 0)","(1, 0, 0)","(2, 0, 0)"
824,"(0, 1, 1)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 2)","(1, 0, 1)","(1, 0, 0)","(2, 0, 0)","(1, 0, 3)","(2, 0, 0)"
825,"(0, 1, 0)","(2, 0, 0)","(1, 0, 0)","(1, 0, 2)","(0, 1, 1)","(3, 0, 0)","(1, 0, 0)","(2, 0, 1)","(1, 0, 0)","(3, 0, 2)"
826,"(0, 1, 0)","(2, 1, 3)","(1, 0, 0)","(2, 0, 2)","(1, 0, 0)","(1, 0, 1)","(3, 0, 0)","(2, 0, 1)","(1, 0, 0)","(1, 0, 1)"
827,"(2, 0, 0)","(1, 0, 2)","(0, 1, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)","(0, 1, 1)","(1, 0, 0)","(2, 0, 0)","(1, 0, 0)"
828,"(2, 0, 0)","(1, 0, 2)","(2, 1, 3)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 2)","(2, 0, 0)"
829,"(0, 2, 2)","(3, 1, 2)","(1, 0, 0)","(2, 0, 2)","(1, 1, 0)","(2, 0, 2)","(1, 0, 0)","(2, 0, 2)","(1, 0, 0)","(1, 0, 0)"
830,"(2, 0, 2)","(1, 0, 0)","(2, 0, 1)","(0, 1, 0)","(1, 0, 2)","(1, 1, 1)","(0, 1, 1)","(0, 1, 1)","(1, 0, 0)","(1, 0, 0)"
831,"(1, 1, 0)","(1, 1, 1)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 2)","(2, 0, 2)","(2, 0, 0)","(1, 0, 1)","(1, 0, 0)"
832,"(1, 0, 0)","(1, 0, 0)","(1, 1, 1)","(0, 1, 0)","(1, 0, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 0)","(1, 1, 1)"
833,"(1, 0, 0)","(3, 0, 0)","(0, 1, 0)","(0, 1, 1)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(3, 0, 1)","(4, 0, 0)"
834,"(1, 0, 0)","(3, 0, 0)","(1, 0, 0)","(1, 0, 2)","(1, 0, 0)","(1, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)"
835,"(1, 0, 0)","(3, 0, 0)","(1, 0, 2)","(1, 0, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 2)"
836,"(1, 1, 0)","(1, 0, 0)","(0, 1, 0)","(2, 1, 0)","(1, 0, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 1)","(2, 0, 0)","(1, 0, 0)"
837,"(1, 1, 0)","(1, 0, 0)","(2, 1, 0)","(2, 1, 2)","(1, 0, 0)","(1, 0, 2)","(1, 0, 0)","(1, 0, 1)","(2, 0, 0)","(1, 0, 0)"
838,"(2, 0, 2)","(2, 1, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(3, 0, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
839,"(1, 0, 0)","(1, 0, 1)","(1, 0, 0)","(2, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 1, 0)","(3, 1, 2)","(2, 1, 1)","(4, 0, 2)"
840,"(1, 0, 0)","(1, 0, 0)","(0, 1, 1)","(1, 0, 1)","(1, 0, 0)","(1, 0, 2)","(2, 1, 1)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)"
841,"(2, 0, 0)","(2, 0, 2)","(3, 0, 0)","(2, 1, 0)","(2, 0, 1)","(1, 0, 2)","(1, 0, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)"
842,"(1, 1, 0)","(2, 0, 2)","(3, 0, 0)","(2, 1, 0)","(2, 0, 1)","(1, 0, 0)","(1, 0, 1)","(2, 0, 1)","(1, 1, 0)","(1, 0, 0)"
843,"(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 2)","(1, 1, 1)","(1, 0, 1)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)"
844,"(1, 1, 0)","(1, 0, 1)","(0, 1, 0)","(0, 1, 0)","(1, 0, 2)","(2, 0, 1)","(4, 0, 0)","(1, 0, 0)","(0, 1, 0)","(2, 0, 2)"
845,"(0, 1, 0)","(1, 0, 0)","(1, 1, 1)","(1, 0, 2)","(1, 0, 1)","(1, 1, 0)","(1, 0, 0)","(1, 1, 1)","(2, 1, 1)","(1, 0, 0)"
846,"(0, 1, 0)","(1, 0, 2)","(1, 0, 1)","(0, 1, 1)","(3, 1, 0)","(2, 0, 0)","(1, 1, 1)","(1, 0, 0)","(2, 0, 0)","(1, 0, 0)"
847,"(0, 1, 0)","(1, 0, 0)","(2, 1, 0)","(1, 1, 1)","(1, 0, 2)","(0, 1, 6)","(1, 0, 0)","(2, 0, 0)","(0, 1, 0)","(2, 0, 2)"
848,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 2)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
849,"(0, 1, 0)","(1, 0, 0)","(2, 1, 1)","(3, 0, 2)","(1, 0, 0)","(1, 0, 2)","(0, 1, 1)","(1, 0, 0)","(1, 0, 3)","(0, 1, 0)"
850,"(0, 1, 0)","(3, 0, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 2)","(2, 0, 0)","(1, 0, 0)"
851,"(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 1, 0)","(6, 1, 1)","(2, 0, 2)","(1, 1, 1)","(1, 0, 0)","(3, 0, 0)"
852,"(0, 1, 0)","(1, 0, 2)","(1, 0, 0)","(1, 1, 0)","(1, 1, 2)","(0, 1, 1)","(2, 1, 4)","(1, 0, 0)","(1, 0, 0)","(2, 0, 2)"
853,"(0, 1, 0)","(2, 1, 2)","(1, 0, 0)","(1, 0, 0)","(3, 0, 3)","(0, 1, 0)","(2, 1, 2)","(3, 0, 1)","(1, 0, 1)","(1, 0, 0)"
854,"(2, 1, 2)","(0, 1, 1)","(1, 0, 0)","(1, 0, 2)","(1, 0, 0)","(0, 1, 0)","(1, 1, 0)","(3, 0, 1)","(1, 0, 0)","(1, 0, 0)"
855,"(0, 1, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 2)","(0, 1, 0)","(0, 1, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)"
856,"(0, 1, 0)","(1, 0, 1)","(1, 0, 0)","(0, 1, 0)","(1, 1, 0)","(3, 0, 0)","(1, 0, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)"
857,"(0, 1, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 2)","(0, 1, 0)","(1, 0, 0)","(1, 0, 1)","(2, 0, 0)","(1, 0, 2)","(1, 0, 0)"
858,"(0, 1, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 2)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 1)","(1, 0, 1)"
859,"(2, 1, 2)","(1, 0, 0)","(0, 1, 1)","(1, 0, 2)","(1, 0, 0)","(0, 1, 1)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
860,"(2, 1, 2)","(1, 0, 0)","(2, 0, 2)","(0, 1, 0)","(1, 0, 1)","(1, 0, 1)","(1, 0, 0)","(2, 0, 0)","(0, 0, 2)","(2, 0, 0)"
861,"(0, 1, 0)","(3, 0, 3)","(1, 1, 1)","(2, 0, 2)","(1, 1, 0)","(2, 0, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)"
862,"(0, 1, 0)","(3, 0, 3)","(1, 1, 1)","(1, 0, 0)","(3, 0, 2)","(2, 0, 1)","(2, 0, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 3)"
863,"(0, 1, 0)","(3, 0, 3)","(1, 1, 0)","(1, 0, 0)","(1, 1, 0)","(1, 0, 0)","(3, 0, 2)","(1, 0, 0)","(1, 0, 2)","(1, 0, 0)"
864,"(0, 1, 0)","(3, 0, 3)","(1, 1, 0)","(2, 0, 1)","(2, 0, 3)","(0, 1, 1)","(1, 0, 2)","(1, 0, 0)","(1, 0, 2)","(1, 0, 0)"
865,"(0, 1, 0)","(3, 0, 3)","(1, 1, 0)","(2, 0, 1)","(2, 0, 3)","(3, 0, 2)","(5, 2, 1)","(1, 0, 0)","(1, 0, 2)","(1, 0, 0)"
866,"(0, 1, 0)","(3, 0, 3)","(1, 1, 0)","(1, 0, 3)","(3, 0, 3)","(5, 2, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
867,"(1, 0, 0)","(2, 0, 2)","(0, 1, 0)","(1, 1, 0)","(0, 0, 1)","(1, 0, 3)","(1, 0, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
868,"(0, 1, 0)","(1, 1, 0)","(1, 1, 0)","(1, 0, 2)","(1, 0, 0)","(1, 0, 0)","(2, 0, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
869,"(0, 1, 0)","(2, 0, 2)","(2, 0, 0)","(1, 0, 2)","(1, 0, 0)","(1, 0, 0)","(0, 0, 1)","(2, 0, 0)","(1, 0, 0)","(1, 0, 0)"
870,"(0, 1, 0)","(2, 0, 2)","(1, 0, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(1, 0, 0)","(1, 0, 0)","(2, 0, 2)"
871,"(0, 1, 0)","(2, 0, 2)","(1, 0, 2)","(2, 0, 5)","(0, 0, 1)","(2, 1, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 0)"
872,"(2, 1, 2)","(2, 0, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 2)","(0, 0, 1)","(1, 0, 0)","(2, 1, 0)","(1, 0, 0)","(1, 0, 0)"
873,"(0, 1, 0)","(3, 0, 3)","(1, 0, 0)","(1, 0, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(3, 1, 2)","(3, 0, 2)","(1, 0, 0)"
874,"(0, 1, 0)","(4, 0, 2)","(1, 0, 0)","(1, 0, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(2, 0, 2)","(1, 0, 0)"
875,"(1, 1, 0)","(2, 0, 2)","(2, 0, 1)","(1, 0, 0)","(2, 0, 2)","(2, 1, 3)","(1, 0, 1)","(2, 0, 2)","(1, 0, 0)","(1, 0, 0)"
876,"(0, 1, 0)","(2, 0, 3)","(1, 0, 0)","(2, 0, 2)","(1, 1, 0)","(1, 0, 0)","(1, 0, 0)","(4, 0, 1)","(1, 0, 0)","(1, 0, 0)"
877,"(1, 1, 0)","(1, 1, 0)","(1, 0, 2)","(2, 0, 2)","(1, 0, 0)","(2, 0, 3)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
878,"(1, 1, 0)","(0, 1, 1)","(2, 0, 0)","(2, 0, 2)","(1, 0, 0)","(1, 0, 2)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)","(1, 0, 0)"
879,"(1, 1, 0)","(1, 1, 0)","(1, 0, 2)","(1, 0, 0)","(2, 0, 0)","(2, 0, 2)","(1, 0, 0)","(2, 0, 0)","(1, 0, 0)","(2, 0, 1)"
880,"(1, 1, 0)","(2, 0, 1)","(1, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 3)","(1, 0, 0)","(1, 0, 3)","(1, 0, 0)","(1, 0, 0)"
881,"(1, 1, 0)","(2, 0, 2)","(1, 0, 0)","(1, 1, 0)","(3, 0, 1)","(2, 0, 0)","(2, 0, 0)","(1, 0, 0)","(2, 0, 0)","(1, 0, 0)"
882,"(0, 1, 1)","(1, 1, 0)","(2, 0, 2)","(2, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)","(1, 0, 2)","(1, 0, 0)","(1, 0, 0)"
883,"(3, 1, 0)","(2, 1, 5)","(1, 0, 3)","(1, 0, 0)","(0, 1, 0)","(2, 1, 3)","(1, 0, 0)","(1, 0, 0)","(0, 1, 1)","(1, 0, 0)"
884,"(0, 1, 0)","(3, 0, 1)","(0, 1, 0)","(1, 0, 2)","(1, 0, 0)","(1, 0, 2)","(2, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)"
885,"(0, 1, 0)","(3, 0, 3)","(2, 1, 2)","(1, 0, 2)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(4, 0, 2)","(1, 0, 0)"
886,"(1, 1, 0)","(0, 1, 0)","(1, 0, 3)","(2, 0, 2)","(2, 0, 3)","(1, 0, 0)","(2, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
887,"(0, 1, 0)","(1, 0, 0)","(2, 0, 3)","(1, 0, 0)","(2, 0, 2)","(3, 0, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
888,"(0, 1, 0)","(1, 0, 0)","(0, 1, 1)","(1, 0, 0)","(2, 0, 2)","(2, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
889,"(0, 1, 0)","(2, 0, 1)","(0, 1, 0)","(2, 0, 2)","(2, 1, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 2)","(1, 0, 0)"
890,"(2, 0, 2)","(1, 0, 0)","(2, 0, 1)","(0, 1, 1)","(1, 0, 0)","(1, 1, 5)","(0, 1, 1)","(2, 0, 1)","(3, 0, 2)","(0, 1, 1)"
891,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(0, 1, 0)","(2, 0, 0)","(1, 0, 0)","(1, 0, 0)","(3, 0, 1)","(1, 1, 1)"
892,"(2, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 2)"
893,"(0, 1, 0)","(1, 0, 2)","(0, 1, 0)","(1, 0, 0)","(2, 1, 0)","(2, 0, 1)","(0, 1, 2)","(1, 1, 1)","(1, 0, 0)","(1, 0, 0)"
894,"(0, 1, 0)","(1, 0, 3)","(1, 0, 0)","(2, 1, 0)","(0, 1, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 1)","(3, 0, 1)","(1, 0, 0)"
895,"(0, 1, 0)","(2, 0, 3)","(2, 1, 0)","(1, 0, 0)","(2, 0, 1)","(0, 1, 0)","(3, 1, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 2)"
896,"(0, 1, 0)","(2, 1, 3)","(2, 0, 0)","(2, 1, 0)","(0, 1, 0)","(1, 0, 1)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(4, 0, 0)"
897,"(0, 1, 0)","(0, 1, 3)","(1, 0, 0)","(4, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)"
898,"(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 1)","(0, 1, 0)","(1, 0, 0)","(1, 0, 2)","(1, 0, 0)"
899,"(1, 0, 0)","(0, 1, 0)","(2, 0, 0)","(0, 1, 0)","(0, 1, 0)","(3, 1, 2)","(1, 0, 0)","(2, 0, 0)","(1, 0, 0)","(2, 0, 1)"
900,"(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 4)","(1, 1, 1)","(1, 0, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
901,"(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 3)","(3, 1, 2)","(0, 1, 2)","(2, 0, 0)","(1, 0, 0)"
902,"(0, 1, 0)","(1, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(4, 1, 3)","(0, 1, 2)","(1, 1, 1)"
903,"(0, 1, 0)","(1, 1, 0)","(1, 0, 0)","(1, 1, 0)","(0, 1, 0)","(1, 1, 1)","(1, 0, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)"
904,"(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(3, 0, 1)","(1, 1, 1)","(1, 0, 0)"
905,"(0, 1, 0)","(1, 0, 0)","(2, 1, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)"
906,"(1, 0, 0)","(1, 1, 0)","(2, 0, 1)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 0, 2)","(0, 1, 0)","(1, 1, 1)","(1, 0, 0)"
907,"(2, 0, 1)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 1, 1)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(3, 0, 1)"
908,"(1, 0, 0)","(2, 0, 0)","(6, 0, 1)","(1, 0, 0)","(2, 0, 0)","(2, 0, 0)","(0, 1, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
909,"(2, 0, 0)","(1, 0, 0)","(0, 1, 1)","(1, 1, 1)","(1, 0, 0)","(1, 0, 0)","(3, 0, 2)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)"
910,"(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)","(2, 0, 1)","(3, 0, 1)"
911,"(1, 0, 1)","(1, 1, 0)","(3, 0, 1)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 1, 2)","(0, 1, 2)","(2, 0, 1)"
912,"(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 2)"
913,"(4, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(2, 0, 1)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 2)"
914,"(1, 0, 3)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(0, 0, 3)"
915,"(0, 1, 3)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
916,"(5, 1, 1)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 1)","(1, 0, 0)","(1, 0, 0)","(0, 0, 1)","(0, 0, 4)","(1, 0, 2)"
917,"(0, 1, 0)","(1, 0, 0)","(0, 1, 1)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(0, 0, 1)","(1, 0, 0)","(1, 0, 0)","(0, 1, 2)"
918,"(0, 1, 0)","(4, 0, 2)","(2, 1, 3)","(0, 1, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(0, 0, 1)","(0, 1, 0)"
919,"(0, 1, 0)","(4, 0, 2)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 1, 1)","(1, 0, 0)"
920,"(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 1, 1)"
921,"(4, 1, 2)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)","(1, 0, 0)","(2, 1, 3)","(0, 1, 0)","(1, 0, 0)"
922,"(0, 1, 0)","(4, 0, 2)","(0, 1, 0)","(1, 0, 0)","(0, 1, 2)","(0, 1, 0)","(1, 0, 0)","(3, 0, 2)","(1, 0, 0)","(1, 0, 0)"
923,"(0, 1, 0)","(3, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(3, 1, 2)","(2, 0, 0)","(0, 1, 0)","(1, 0, 0)"
924,"(0, 1, 0)","(1, 1, 1)","(2, 1, 2)","(0, 1, 2)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
925,"(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 1, 2)","(1, 0, 0)","(0, 1, 0)","(1, 1, 1)"
926,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 1, 1)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(3, 0, 3)","(1, 0, 0)","(1, 0, 0)"
927,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 2)"
928,"(3, 1, 0)","(1, 0, 1)","(1, 0, 0)","(1, 1, 1)","(1, 0, 0)","(0, 1, 0)","(0, 0, 1)","(2, 0, 1)","(1, 0, 0)","(1, 0, 0)"
929,"(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 1, 1)","(1, 0, 0)","(2, 0, 1)","(2, 0, 1)","(1, 0, 0)","(1, 0, 0)"
930,"(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(3, 1, 3)","(0, 1, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
